city,type,temperature,humidity,pressure,wind_speed,timestamp,rain_probability,hour,day,month,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,pressure_lag_1
Ratnapura,forecast,24.4,94,1011,1.5,2026-04-01 20:30:00,1.0,20,1,4,27.27,33.91,34.81,83.0,1008.0
Ratnapura,forecast,23.61,94,1011,1.53,2026-04-01 23:30:00,0.8,23,1,4,24.4,27.27,33.91,94.0,1011.0
Ratnapura,forecast,22.85,93,1009,1.55,2026-04-02 02:30:00,0.0,2,2,4,23.61,24.4,27.27,94.0,1011.0
Ratnapura,forecast,22.23,92,1010,1.72,2026-04-02 05:30:00,0.0,5,2,4,22.85,23.61,24.4,93.0,1009.0
Ratnapura,forecast,27.6,68,1012,0.95,2026-04-02 08:30:00,0.0,8,2,4,22.23,22.85,23.61,92.0,1010.0
Ratnapura,forecast,34.83,41,1011,0.75,2026-04-02 11:30:00,0.0,11,2,4,27.6,22.23,22.85,68.0,1012.0
Ratnapura,forecast,36.31,26,1007,1.53,2026-04-02 14:30:00,0.0,14,2,4,34.83,27.6,22.23,41.0,1011.0
Ratnapura,forecast,29.14,58,1009,2.19,2026-04-02 17:30:00,0.0,17,2,4,36.31,34.83,27.6,26.0,1007.0
Ratnapura,forecast,24.19,75,1012,1.41,2026-04-02 20:30:00,0.0,20,2,4,29.14,36.31,34.83,58.0,1009.0
Trincomalee,forecast,25.11,82,1009,2.93,2026-03-29 05:30:00,0.0,5,29,3,25.71,26.02,26.36,79.0,1009.0
Trincomalee,forecast,27.02,75,1011,3.0,2026-03-29 08:30:00,0.0,8,29,3,25.11,25.71,26.02,82.0,1009.0
Trincomalee,forecast,29.81,65,1009,4.55,2026-03-29 11:30:00,0.0,11,29,3,27.02,25.11,25.71,75.0,1011.0
Trincomalee,forecast,29.43,70,1006,7.76,2026-03-29 14:30:00,0.0,14,29,3,29.81,27.02,25.11,65.0,1009.0
Trincomalee,forecast,28.19,77,1006,6.11,2026-03-29 17:30:00,0.0,17,29,3,29.43,29.81,27.02,70.0,1006.0
Trincomalee,forecast,27.14,81,1009,3.43,2026-03-29 20:30:00,0.0,20,29,3,28.19,29.43,29.81,77.0,1006.0
Trincomalee,forecast,26.5,84,1009,3.49,2026-03-29 23:30:00,0.0,23,29,3,27.14,28.19,29.43,81.0,1009.0
Trincomalee,forecast,25.78,86,1007,2.58,2026-03-30 02:30:00,0.0,2,30,3,26.5,27.14,28.19,84.0,1009.0
Trincomalee,forecast,25.56,88,1008,2.51,2026-03-30 05:30:00,0.0,5,30,3,25.78,26.5,27.14,86.0,1007.0
Trincomalee,forecast,28.32,74,1011,1.99,2026-03-30 08:30:00,0.2,8,30,3,25.56,25.78,26.5,88.0,1008.0
Trincomalee,forecast,29.48,67,1010,5.44,2026-03-30 11:30:00,0.0,11,30,3,28.32,25.56,25.78,74.0,1011.0
Trincomalee,forecast,29.3,69,1007,6.71,2026-03-30 14:30:00,0.0,14,30,3,29.48,28.32,25.56,67.0,1010.0
Trincomalee,forecast,28.15,77,1007,6.31,2026-03-30 17:30:00,0.0,17,30,3,29.3,29.48,28.32,69.0,1007.0
Trincomalee,forecast,27.14,81,1010,3.58,2026-03-30 20:30:00,0.05,20,30,3,28.15,29.3,29.48,77.0,1007.0
Trincomalee,forecast,26.38,84,1010,3.94,2026-03-30 23:30:00,0.21,23,30,3,27.14,28.15,29.3,81.0,1010.0
Trincomalee,forecast,25.73,86,1008,3.55,2026-03-31 02:30:00,0.0,2,31,3,26.38,27.14,28.15,84.0,1010.0
Trincomalee,forecast,25.0,88,1009,3.24,2026-03-31 05:30:00,0.2,5,31,3,25.73,26.38,27.14,86.0,1008.0
Trincomalee,forecast,27.28,75,1011,1.14,2026-03-31 08:30:00,0.0,8,31,3,25.0,25.73,26.38,88.0,1009.0
Trincomalee,forecast,29.11,69,1010,4.96,2026-03-31 11:30:00,0.0,11,31,3,27.28,25.0,25.73,75.0,1011.0
Trincomalee,forecast,28.93,71,1007,6.05,2026-03-31 14:30:00,0.0,14,31,3,29.11,27.28,25.0,69.0,1010.0
Trincomalee,forecast,27.78,77,1007,5.37,2026-03-31 17:30:00,0.0,17,31,3,28.93,29.11,27.28,71.0,1007.0
Trincomalee,forecast,26.9,80,1010,3.53,2026-03-31 20:30:00,0.0,20,31,3,27.78,28.93,29.11,77.0,1007.0
Trincomalee,forecast,26.4,79,1010,3.87,2026-03-31 23:30:00,0.0,23,31,3,26.9,27.78,28.93,80.0,1010.0
Trincomalee,forecast,26.31,75,1008,3.64,2026-04-01 02:30:00,0.0,2,1,4,26.4,26.9,27.78,79.0,1010.0
Trincomalee,forecast,25.75,75,1009,2.25,2026-04-01 05:30:00,0.0,5,1,4,26.31,26.4,26.9,75.0,1008.0
Trincomalee,forecast,27.77,65,1011,2.56,2026-04-01 08:30:00,0.0,8,1,4,25.75,26.31,26.4,75.0,1009.0
Trincomalee,forecast,29.14,61,1010,5.13,2026-04-01 11:30:00,0.0,11,1,4,27.77,25.75,26.31,65.0,1011.0
Trincomalee,forecast,28.66,63,1007,5.8,2026-04-01 14:30:00,0.0,14,1,4,29.14,27.77,25.75,61.0,1010.0
Trincomalee,forecast,27.79,64,1007,5.92,2026-04-01 17:30:00,0.0,17,1,4,28.66,29.14,27.77,63.0,1007.0
Trincomalee,forecast,26.87,64,1010,3.79,2026-04-01 20:30:00,0.0,20,1,4,27.79,28.66,29.14,64.0,1007.0
Trincomalee,forecast,25.79,68,1010,4.39,2026-04-01 23:30:00,0.0,23,1,4,26.87,27.79,28.66,64.0,1010.0
Trincomalee,forecast,24.63,73,1009,4.11,2026-04-02 02:30:00,0.0,2,2,4,25.79,26.87,27.79,68.0,1010.0
Trincomalee,forecast,24.18,74,1010,3.67,2026-04-02 05:30:00,0.0,5,2,4,24.63,25.79,26.87,73.0,1009.0
Trincomalee,forecast,26.41,64,1012,3.58,2026-04-02 08:30:00,0.0,8,2,4,24.18,24.63,25.79,74.0,1010.0
Trincomalee,forecast,29.7,50,1011,4.73,2026-04-02 11:30:00,0.0,11,2,4,26.41,24.18,24.63,64.0,1012.0
Trincomalee,forecast,29.06,54,1008,6.75,2026-04-02 14:30:00,0.0,14,2,4,29.7,26.41,24.18,50.0,1011.0
Trincomalee,forecast,28.03,59,1008,6.91,2026-04-02 17:30:00,0.0,17,2,4,29.06,29.7,26.41,54.0,1008.0
Trincomalee,forecast,26.47,64,1011,3.0,2026-04-02 20:30:00,0.0,20,2,4,28.03,29.06,29.7,59.0,1008.0
Vavuniya,forecast,22.67,90,1009,0.97,2026-03-29 05:30:00,0.0,5,29,3,23.26,23.49,23.71,87.0,1009.0
Vavuniya,forecast,28.93,66,1011,1.45,2026-03-29 08:30:00,0.0,8,29,3,22.67,23.26,23.49,90.0,1009.0
Vavuniya,forecast,36.67,33,1009,1.56,2026-03-29 11:30:00,0.0,11,29,3,28.93,22.67,23.26,66.0,1011.0
Vavuniya,forecast,39.9,22,1004,0.91,2026-03-29 14:30:00,0.0,14,29,3,36.67,28.93,22.67,33.0,1009.0
Vavuniya,forecast,31.23,54,1006,1.58,2026-03-29 17:30:00,0.0,17,29,3,39.9,36.67,28.93,22.0,1004.0
Vavuniya,forecast,25.8,81,1009,1.27,2026-03-29 20:30:00,0.0,20,29,3,31.23,39.9,36.67,54.0,1006.0
Vavuniya,forecast,24.38,92,1010,1.17,2026-03-29 23:30:00,0.0,23,29,3,25.8,31.23,39.9,81.0,1009.0
Vavuniya,forecast,23.51,96,1007,1.34,2026-03-30 02:30:00,0.0,2,30,3,24.38,25.8,31.23,92.0,1010.0
Vavuniya,forecast,22.76,98,1009,1.17,2026-03-30 05:30:00,0.0,5,30,3,23.51,24.38,25.8,96.0,1007.0
Vavuniya,forecast,28.96,66,1011,1.44,2026-03-30 08:30:00,0.0,8,30,3,22.76,23.51,24.38,98.0,1009.0
Vavuniya,forecast,36.7,32,1009,1.52,2026-03-30 11:30:00,0.0,11,30,3,28.96,22.76,23.51,66.0,1011.0
Vavuniya,forecast,40.13,21,1005,0.8,2026-03-30 14:30:00,0.0,14,30,3,36.7,28.96,22.76,32.0,1009.0
Vavuniya,forecast,30.35,59,1007,2.07,2026-03-30 17:30:00,0.2,17,30,3,40.13,36.7,28.96,21.0,1005.0
Vavuniya,forecast,25.04,87,1010,0.97,2026-03-30 20:30:00,0.83,20,30,3,30.35,40.13,36.7,59.0,1007.0
Vavuniya,forecast,23.98,95,1011,1.32,2026-03-30 23:30:00,0.6,23,30,3,25.04,30.35,40.13,87.0,1010.0
Vavuniya,forecast,23.28,96,1009,1.17,2026-03-31 02:30:00,0.0,2,31,3,23.98,25.04,30.35,95.0,1011.0
Vavuniya,forecast,23.33,93,1010,0.74,2026-03-31 05:30:00,0.0,5,31,3,23.28,23.98,25.04,96.0,1009.0
Vavuniya,forecast,28.44,68,1011,0.73,2026-03-31 08:30:00,0.0,8,31,3,23.33,23.28,23.98,93.0,1010.0
Vavuniya,forecast,37.69,31,1010,0.12,2026-03-31 11:30:00,0.0,11,31,3,28.44,23.33,23.28,68.0,1011.0
Vavuniya,forecast,38.79,23,1005,1.2,2026-03-31 14:30:00,0.0,14,31,3,37.69,28.44,23.33,31.0,1010.0
Vavuniya,forecast,31.91,48,1006,1.82,2026-03-31 17:30:00,0.0,17,31,3,38.79,37.69,28.44,23.0,1005.0
Vavuniya,forecast,25.59,80,1010,2.08,2026-03-31 20:30:00,0.1,20,31,3,31.91,38.79,37.69,48.0,1006.0
Vavuniya,forecast,24.02,91,1011,1.83,2026-03-31 23:30:00,0.0,23,31,3,25.59,31.91,38.79,80.0,1010.0
Vavuniya,forecast,22.79,97,1009,1.3,2026-04-01 02:30:00,0.0,2,1,4,24.02,25.59,31.91,91.0,1011.0
Vavuniya,forecast,22.18,97,1009,1.43,2026-04-01 05:30:00,0.0,5,1,4,22.79,24.02,25.59,97.0,1009.0
Vavuniya,forecast,28.47,64,1011,2.28,2026-04-01 08:30:00,0.0,8,1,4,22.18,22.79,24.02,97.0,1009.0
Vavuniya,forecast,36.85,28,1009,1.41,2026-04-01 11:30:00,0.0,11,1,4,28.47,22.18,22.79,64.0,1011.0
Vavuniya,forecast,38.75,20,1005,1.74,2026-04-01 14:30:00,0.0,14,1,4,36.85,28.47,22.18,28.0,1009.0
Vavuniya,forecast,31.6,44,1007,2.14,2026-04-01 17:30:00,0.0,17,1,4,38.75,36.85,28.47,20.0,1005.0
Vavuniya,forecast,24.99,67,1010,1.91,2026-04-01 20:30:00,0.02,20,1,4,31.6,38.75,36.85,44.0,1007.0
Vavuniya,forecast,22.93,78,1011,1.71,2026-04-01 23:30:00,0.0,23,1,4,24.99,31.6,38.75,67.0,1010.0
Vavuniya,forecast,22.18,81,1009,1.42,2026-04-02 02:30:00,0.0,2,2,4,22.93,24.99,31.6,78.0,1011.0
Vavuniya,forecast,21.88,78,1010,1.49,2026-04-02 05:30:00,0.0,5,2,4,22.18,22.93,24.99,81.0,1009.0
Vavuniya,forecast,27.24,62,1012,1.56,2026-04-02 08:30:00,0.0,8,2,4,21.88,22.18,22.93,78.0,1010.0
Vavuniya,forecast,35.17,38,1010,1.21,2026-04-02 11:30:00,0.0,11,2,4,27.24,21.88,22.18,62.0,1012.0
Vavuniya,forecast,39.27,22,1006,0.48,2026-04-02 14:30:00,0.0,14,2,4,35.17,27.24,21.88,38.0,1010.0
Vavuniya,forecast,30.23,55,1008,2.48,2026-04-02 17:30:00,0.2,17,2,4,39.27,35.17,27.24,22.0,1006.0
Vavuniya,forecast,24.12,70,1011,1.07,2026-04-02 20:30:00,0.03,20,2,4,30.23,39.27,35.17,55.0,1008.0
